loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
49,92,3,10,1,4757
144,22,0,14,0,4758
-31,411,0,41,0,4759
72,133,10,15,0,4760
-156,84,8,17,0,4761
0,0,10,0,1,4762
1,197,9,19,0,4763
0,0,8,0,1,4764
158,92,11,18,0,4765
0,0,10,0,0,4766
166,3,9,16,1,4767
0,0,8,0,1,4768
133,166,7,21,,4769
-133,215,7,25,1,4770
189,166,6,25,,4771
209,150,5,25,1,4772
202,140,4,24,0,4773
-2,61,7,6,,4774
0,0,10,0,1,4775
113,160,7,19,0,4776
0,0,7,0,1,4777
0,0,6,0,0,4778
-149,105,5,18,0,4779
115,227,4,25,0,4780
0,0,3,0,1,4781
-48,43,0,6,0,4782
97,77,10,12,0,4783
192,25,8,19,,4784
0,0,8,0,0,4785
107,87,6,13,1,4786
-112,191,5,22,0,4787
57,31,1,6,1,4788
0,0,0,0,1,4789
72,53,11,8,0,4790
143,150,8,20,1,4791
113,20,6,11,0,4792
0,0,5,0,1,4793
0,196,5,19,0,4794
72,135,3,15,0,4795
177,94,10,20,1,4796
-192,22,9,19,,4797
94,240,6,25,1,4798
0,0,2,0,1,4799
163,199,2,25,1,4800
-112,125,1,16,,4801
-103,252,0,27,0,4802
0,0,0,0,1,4803
-18,263,0,26,,4804
166,145,11,22,1,4805
135,225,11,26,1,4806
-235,41,10,23,1,4807
-158,209,9,26,1,4808
-126,215,5,24,1,4809
133,235,5,27,1,4810
44,184,4,18,1,4811
177,197,4,26,0,4812
46,69,1,8,0,4813
140,230,1,26,0,4814
-182,12,11,18,0,4815
113,245,6,26,1,4816
-194,187,4,26,0,4817
-33,79,4,8,0,4818
-15,81,2,8,0,4819
-10,87,2,8,,4820
148,15,0,14,0,4821
148,-5,5,14,0,4822
0,0,3,0,0,4823
-3,173,2,17,0,4824
126,151,4,19,0,4825
57,250,0,25,1,4826
66,160,10,17,0,4827
220,135,9,25,0,4828
112,-6,8,11,0,4829
-141,-6,11,14,0,4830
235,100,10,25,1,4831
-145,214,9,25,1,4832
222,123,8,25,,4833
218,146,3,26,,4834
210,183,0,27,0,4835
0,0,0,0,1,4836
233,64,9,24,0,4837
-89,238,6,25,1,4838
161,202,3,25,1,4839
136,212,2,25,0,4840
0,0,1,0,0,4841
79,89,11,11,1,4842
-105,45,11,11,0,4843
-123,178,10,21,0,4844
-75,155,4,17,0,4845
123,46,3,13,0,4846
130,133,0,18,0,4847
-169,183,0,24,0,4848
56,59,11,8,0,4849
0,0,9,0,1,4850
140,5,4,14,,4851
0,0,3,0,1,4852
0,0,2,0,0,4853
0,0,2,0,0,4854
0,0,0,0,1,4855
148,143,11,20,0,4856
148,76,3,16,1,4857
0,0,2,0,1,4858
-113,233,2,25,,4859
0,0,1,0,,4860
3,23,11,2,0,4861
192,91,9,21,0,4862
107,227,6,25,,4863
0,0,0,0,1,4864
-94,549,0,55,0,4865
115,163,11,19,0,4866
202,91,10,22,0,4867
143,176,4,22,0,4868
-122,150,2,19,0,4869
29,56,1,6,1,4870
146,140,7,20,1,4871
-13,43,4,4,0,4872
177,166,1,24,,4873
-186,179,0,25,0,4874
0,0,11,0,1,4875
-156,-9,11,15,0,4876
-26,141,10,14,1,4877
154,35,9,15,1,4878
0,0,8,0,1,4879
-38,145,5,14,0,4880
69,40,2,7,,4881
194,160,10,25,1,4882
0,0,6,0,1,4883
189,164,5,25,0,4884
171,122,11,21,0,4885
-49,56,0,7,0,4886
0,0,9,0,1,4887
-36,61,8,7,1,4888
54,49,6,7,0,4889
0,0,1,0,0,4890
10,243,5,24,1,4891
-181,179,3,25,,4892
-222,86,2,23,0,4893
0,0,1,0,0,4894
0,0,0,0,0,4895
-136,158,0,20,1,4896
71,164,10,17,1,4897
0,0,9,0,1,4898
0,0,7,0,1,4899
0,265,6,26,1,4900
223,26,5,22,0,4901
136,66,4,15,0,4902
151,214,0,26,0,4903
-113,104,11,15,0,4904
0,0,1,0,0,4905
0,0,1,0,1,4906
-140,69,10,15,0,4907
0,0,8,0,,4908
-135,120,0,18,1,4909
-195,189,10,27,0,4910
151,46,9,15,,4911
167,72,8,18,0,4912
136,229,3,26,0,4913
108,138,0,17,0,4914
128,10,0,12,,4915
-126,82,4,15,0,4916
79,115,4,13,0,4917
0,0,3,0,1,4918
-156,12,2,15,0,4919
140,229,1,26,0,4920
95,192,0,21,1,4921
171,68,2,18,,4922
69,133,1,14,0,4923
95,128,0,15,1,4924
89,245,0,26,0,4925
-2,261,9,26,1,4926
-123,49,8,13,0,4927
-172,191,5,25,0,4928
0,0,5,0,,4929
54,56,4,7,0,4930
0,0,3,0,0,4931
-26,86,1,8,0,4932
-16,104,11,10,1,4933
112,166,9,20,1,4934
161,26,8,16,0,4935
181,204,8,27,,4936
0,0,2,0,0,4937
0,0,10,0,1,4938
77,178,10,19,,4939
-6,87,7,8,1,4940
-107,160,6,19,0,4941
174,191,2,25,0,4942
144,-21,10,14,0,4943
176,102,10,20,0,4944
164,191,2,25,0,4945
0,0,0,0,1,4946
-161,191,11,24,0,4947
133,-8,11,13,1,4948
0,0,10,0,1,4949
130,71,9,14,0,4950
153,28,8,15,,4951
0,0,5,0,1,4952
117,232,5,25,0,4953
0,0,4,0,0,4954
161,92,4,18,1,4955
176,-14,2,17,,4956
23,66,1,6,0,4957
0,0,1,0,0,4958
121,123,10,17,1,4959
0,0,9,0,1,4960
84,183,9,20,,4961
0,0,9,0,0,4962
-184,76,8,19,1,4963
156,8,7,15,,4964
167,-34,6,17,0,4965
-41,206,5,21,0,4966
33,91,1,9,0,4967
0,0,0,0,1,4968
159,155,11,22,0,4969
71,23,0,7,1,4970
171,81,4,18,0,4971
-75,64,3,9,1,4972
0,0,0,0,0,4973
-194,5,11,19,1,4974
-149,153,9,21,1,4975
-49,49,8,6,0,4976
0,0,4,0,0,4977
-113,132,10,17,0,4978
87,171,9,19,1,4979
0,0,9,0,1,4980
161,158,8,22,,4981
100,160,7,18,1,4982
-159,118,2,19,0,4983
0,0,2,0,1,4984
-200,153,1,25,1,4985
-2,212,0,21,1,4986
-210,143,0,25,0,4987
-44,156,8,16,1,4988
189,46,8,19,1,4989
-112,237,4,26,1,4990
0,0,4,0,,4991
-97,115,3,15,,4992
24,72,3,7,1,4993
161,207,2,26,0,4994
218,102,1,24,1,4995
1,81,0,8,0,4996
-67,164,11,17,,4997
67,0,10,6,0,4998
0,0,10,0,1,4999
-163,192,8,25,0,5000
163,191,2,25,1,5001
0,0,1,0,0,5002
144,214,0,25,0,5003
-90,99,10,13,,5004
-138,33,8,14,1,5005
159,7,7,15,0,5006
21,40,5,4,1,5007
-154,87,2,17,1,5008
0,0,11,0,1,5009
-82,123,11,14,,5010
-21,35,9,4,0,5011
167,133,9,21,,5012
176,184,8,25,0,5013
0,0,1,0,1,5014
-146,204,0,25,,5015
-156,0,9,15,1,5016
0,0,7,0,1,5017
0,0,6,0,1,5018
-151,-1,5,15,0,5019
140,146,1,20,,5020
-227,-9,0,22,1,5021
0,56,0,5,1,5022
118,224,10,25,0,5023
-166,-5,9,16,0,5024
-235,-19,8,23,0,5025
-100,-5,8,10,0,5026
-195,153,8,24,1,5027
-168,145,7,22,1,5028
110,222,6,24,0,5029
-10,171,4,17,,5030
69,84,2,10,0,5031
-140,13,8,14,0,5032
-133,138,6,19,1,5033
140,141,4,19,1,5034
133,130,11,18,0,5035
6,132,9,13,0,5036
-191,22,11,19,0,5037
-148,114,10,18,1,5038
-214,132,9,25,0,5039
97,89,11,13,0,5040
141,69,11,15,1,5041
-95,191,9,21,0,5042
-52,-8,7,5,0,5043
-120,153,10,19,1,5044
0,0,7,0,0,5045
-141,212,5,25,1,5046
28,48,6,5,1,5047
-164,194,0,25,1,5048
0,0,10,0,1,5049
0,0,9,0,0,5050
0,0,9,0,,5051
0,0,8,0,,5052
-158,224,5,27,0,5053
0,0,4,0,0,5054
0,0,4,0,1,5055
100,-19,10,10,0,5056
0,0,7,0,,5057
0,0,5,0,,5058
166,64,8,17,0,5059
-145,158,6,21,,5060
-238,63,4,24,,5061
90,-5,2,9,0,5062
0,0,1,0,1,5063
0,0,10,0,,5064
0,0,8,0,1,5065
0,0,2,0,1,5066
0,0,2,0,0,5067
0,0,1,0,0,5068
-21,135,11,13,1,5069
133,-18,11,13,0,5070
-97,160,9,18,0,5071
-164,-26,8,16,0,5072
235,-21,4,23,0,5073
184,197,3,26,1,5074
13,125,3,12,0,5075
-120,245,1,27,1,5076
-97,187,0,21,1,5077
-8,15,11,1,,5078
49,54,10,7,0,5079
16,17,4,2,,5080
-200,146,3,24,1,5081
-31,13,11,3,0,5082
-192,-3,6,19,1,5083
144,91,6,17,1,5084
16,8,5,1,1,5085
41,143,11,14,1,5086
-5,13,9,1,1,5087
215,140,5,25,,5088
-5,25,5,2,,5089
-202,46,11,20,,5090
-217,118,11,24,0,5091
-5,22,9,2,1,5092
-12,59,9,6,0,5093
166,41,4,17,1,5094
181,125,3,21,0,5095
-10,20,2,2,1,5096
-115,23,0,11,0,5097
-176,207,3,27,0,5098
-52,155,1,16,0,5099
-105,-3,1,10,1,5100
-158,7,0,15,0,5101
6,22,4,2,1,5102
13,13,3,1,,5103
140,84,0,16,0,5104
29,30,0,4,0,5105
24,74,0,7,0,5106
0,0,10,0,1,5107
187,-5,8,18,,5108
0,0,4,0,0,5109
0,0,4,0,1,5110
-52,45,3,6,0,5111
153,77,1,17,0,5112
0,0,1,0,0,5113
174,15,5,17,,5114
-10,204,11,20,,5115
232,17,8,23,0,5116
174,181,2,25,0,5117
113,8,1,11,0,5118
-210,141,5,25,0,5119
135,210,3,24,0,5120
-25,63,11,6,0,5121
-21,181,9,18,0,5122
0,0,5,0,0,5123
1,49,9,4,,5124
0,0,7,0,1,5125
177,100,6,20,0,5126
169,-11,3,16,0,5127
0,0,8,0,1,5128
-200,99,8,22,0,5129
0,0,6,0,1,5130
0,0,5,0,0,5131
-161,12,4,16,0,5132
-18,35,3,3,1,5133
-232,112,3,25,0,5134
-145,215,1,25,0,5135
0,0,10,0,1,5136
0,0,8,0,,5137
38,63,6,7,0,5138
163,-21,5,16,,5139
56,74,4,9,1,5140
0,0,6,0,0,5141
-122,242,5,27,1,5142
44,66,4,7,0,5143
-113,143,11,18,,5144
28,104,10,10,0,5145
0,0,8,0,1,5146
0,0,11,0,1,5147
0,0,9,0,1,5148
0,0,6,0,,5149
0,0,6,0,1,5150
0,0,0,0,0,5151
21,156,10,15,1,5152
94,153,8,17,0,5153
95,140,8,16,1,5154
44,118,5,12,1,5155
-62,168,4,17,0,5156
26,141,0,14,,5157
-103,186,11,21,1,5158
-125,161,11,20,1,5159
8,49,9,4,1,5160
143,233,9,27,0,5161
-128,143,4,19,0,5162
-143,100,11,17,,5163
-85,87,11,12,1,5164
89,123,9,15,1,5165
115,122,4,16,1,5166
192,-14,3,19,0,5167
0,0,5,0,0,5168
148,115,3,18,0,5169
146,100,2,17,1,5170
172,81,7,19,0,5171
-140,66,3,15,0,5172
-166,189,0,25,0,5173
-146,117,11,18,,5174
0,0,11,0,0,5175
0,0,9,0,,5176
0,0,7,0,1,5177
-128,140,3,18,0,5178
117,-3,9,11,,5179
199,169,7,26,0,5180
82,10,6,8,0,5181
-148,-44,11,15,1,5182
0,0,9,0,1,5183
-66,114,7,13,0,5184
112,-26,7,11,1,5185
0,0,6,0,,5186
0,0,5,0,0,5187
0,0,5,0,0,5188
0,0,2,0,1,5189
-92,-24,10,9,1,5190
138,66,8,15,0,5191
-6,77,6,7,1,5192
0,0,4,0,0,5193
0,0,5,0,1,5194
-148,105,8,18,1,5195
0,0,8,0,1,5196
0,0,7,0,0,5197
44,-6,5,4,0,5198
144,59,11,15,0,5199
0,0,10,0,1,5200
0,0,2,0,1,5201
151,97,5,17,0,5202
-5,63,11,6,,5203
0,0,8,0,,5204
-161,-13,6,16,0,5205
136,-31,5,13,,5206
107,146,5,18,,5207
-95,41,4,10,0,5208
-25,30,3,3,0,5209
0,0,3,0,0,5210
-181,181,2,25,0,5211
0,0,1,0,1,5212
-71,77,0,10,1,5213
-2,114,10,11,0,5214
192,59,6,20,1,5215
0,0,5,0,0,5216
-204,46,7,20,0,5217
174,197,4,26,1,5218
-66,127,3,14,0,5219
98,137,2,16,,5220
0,0,2,0,,5221
118,146,0,18,1,5222
61,138,11,15,0,5223
-110,237,6,26,,5224
87,181,6,20,1,5225
62,22,5,6,1,5226
-143,20,10,14,,5227
-34,17,10,3,1,5228
85,-11,9,8,,5229
138,13,10,13,0,5230
151,202,9,25,1,5231
0,0,7,0,,5232
121,215,6,24,0,5233
0,0,6,0,1,5234
77,79,2,11,1,5235
120,-23,1,12,0,5236
0,0,0,0,1,5237
-85,82,11,11,0,5238
-237,3,11,23,0,5239
0,0,9,0,,5240
0,0,5,0,1,5241
-107,-8,2,10,,5242
-135,68,8,15,,5243
-28,261,4,26,0,5244
10,110,9,11,,5245
0,0,8,0,1,5246
113,143,8,18,0,5247
0,0,8,0,,5248
-75,30,4,8,,5249
0,0,1,0,1,5250
31,501,0,50,0,5251
67,25,9,7,1,5252
207,151,6,25,1,5253
148,71,6,16,,5254
75,17,5,7,0,5255
0,0,7,0,0,5256
0,0,6,0,1,5257
0,0,5,0,0,5258
-23,69,4,7,0,5259
-38,66,8,7,0,5260
-29,102,7,10,1,5261
121,178,6,21,0,5262
0,0,3,0,1,5263
66,250,6,25,1,5264
-145,210,4,25,0,5265
117,160,11,19,0,5266
24,13,10,2,0,5267
232,49,4,23,1,5268
-57,181,2,18,,5269
13,12,11,1,1,5270
-82,5,11,8,0,5271
143,210,9,25,,5272
-135,0,9,13,1,5273
-49,187,1,19,0,5274
-61,13,8,6,0,5275
-102,222,7,24,,5276
41,8,1,4,1,5277
217,115,0,24,0,5278
-148,71,0,16,0,5279
15,18,9,2,0,5280
59,158,9,16,1,5281
0,31,8,3,0,5282
10,174,6,17,0,5283
20,10,5,2,1,5284
41,105,0,11,0,5285
0,0,7,0,,5286
15,137,6,13,0,5287
10,120,5,12,1,5288
89,26,9,9,0,5289
94,12,6,9,,5290
200,95,5,22,0,5291
194,89,5,21,1,5292
21,181,4,18,0,5293
-186,664,0,68,0,5294
154,194,11,24,1,5295
0,0,11,0,1,5296
-233,64,6,24,1,5297
36,41,5,5,1,5298
0,0,5,0,0,5299
-227,56,5,23,0,5300
-230,-9,3,23,0,5301
0,0,3,0,1,5302
89,45,2,9,0,5303
159,143,0,21,0,5304
0,0,4,0,1,5305
0,0,3,0,0,5306
0,0,3,0,0,5307
0,0,0,0,,5308
16,257,3,25,1,5309
123,173,1,21,1,5310
0,0,0,0,0,5311
-131,146,11,19,0,5312
0,0,10,0,0,5313
-117,95,0,15,0,5314
108,140,9,17,0,5315
118,220,7,24,,5316
14,17,5,2,1,5317
0,0,4,0,,5318
-75,252,2,26,,5319
23,22,11,3,,5320
143,17,10,14,0,5321
-200,194,4,27,,5322
130,61,3,14,0,5323
158,40,2,16,,5324
0,0,2,0,0,5325
0,0,9,0,1,5326
3,92,7,9,1,5327
-112,141,6,18,0,5328
-26,5,4,2,0,5329
0,0,11,0,1,5330
1,95,8,9,,5331
103,174,7,20,0,5332
5,53,7,5,0,5333
0,0,6,0,1,5334
0,0,4,0,0,5335
0,0,11,0,,5336
199,56,9,20,1,5337
0,0,9,0,0,5338
138,138,9,19,0,5339
-100,104,3,14,1,5340
67,171,1,18,0,5341
171,-28,11,17,0,5342
0,0,6,0,0,5343
0,0,2,0,,5344
-10,51,0,5,0,5345
-164,191,0,25,0,5346
82,77,0,11,0,5347
148,204,7,25,0,5348
-72,173,7,18,0,5349
0,0,5,0,1,5350
90,138,4,16,1,5351
97,183,3,20,0,5352
-82,168,1,18,0,5353
202,-28,0,20,,5354
0,0,0,0,0,5355
-57,493,0,49,,5356
0,0,10,0,1,5357
23,91,6,9,,5358
0,72,2,7,0,5359
205,-9,11,20,1,5360
-146,141,8,20,,5361
159,26,6,16,1,5362
-64,174,4,18,0,5363
0,0,4,0,1,5364
0,0,2,0,,5365
210,5,0,21,0,5366
-82,5,6,8,0,5367
0,0,4,0,1,5368
0,0,3,0,1,5369
187,-3,10,18,,5370
0,0,6,0,1,5371
0,0,6,0,1,5372
0,0,5,0,1,5373
0,0,4,0,1,5374
-212,153,3,26,0,5375
200,138,1,24,,5376
-138,204,0,24,0,5377
120,114,5,16,0,5378
120,187,1,22,0,5379
0,0,11,0,1,5380
0,0,9,0,1,5381
-222,120,8,25,0,5382
13,258,7,25,,5383
52,196,11,20,,5384
135,141,9,19,,5385
103,-23,8,10,0,5386
-202,-3,8,20,1,5387
-138,107,2,17,0,5388
131,158,1,20,0,5389
125,171,0,21,0,5390
10,206,0,20,1,5391
0,0,6,0,1,5392
0,0,7,0,,5393
0,0,0,0,0,5394
0,0,10,0,0,5395
172,174,8,24,0,5396
13,268,3,26,,5397
-154,146,11,21,,5398
-107,163,10,19,0,5399
0,0,9,0,0,5400
0,0,9,0,0,5401
-163,117,8,20,,5402
-149,125,8,19,0,5403
0,0,4,0,1,5404
0,0,6,0,1,5405
21,17,4,2,0,5406
6,53,9,5,,5407
61,20,9,6,0,5408
-187,168,8,25,,5409
0,0,8,0,1,5410
21,20,7,2,0,5411
0,0,5,0,1,5412
0,0,4,0,0,5413
-118,2,2,11,0,5414
-133,253,6,28,0,5415
0,0,6,0,1,5416
189,158,4,24,1,5417
80,240,2,25,1,5418
167,201,1,26,1,5419
0,0,2,0,0,5420
0,0,2,0,0,5421
181,-26,11,18,1,5422
120,35,10,12,1,5423
0,0,8,0,0,5424
0,0,8,0,,5425
0,0,7,0,1,5426
90,107,5,13,0,5427
0,0,0,0,,5428
-166,-11,9,16,1,5429
-87,161,7,18,,5430
169,30,6,17,0,5431
0,0,6,0,1,5432
-146,212,4,25,1,5433
-48,140,3,14,1,5434
138,104,3,17,0,5435
-138,97,0,16,0,5436
-25,71,0,7,0,5437
0,0,0,0,0,5438
61,153,11,16,0,5439
192,-3,10,19,0,5440
0,0,9,0,1,5441
94,176,8,19,,5442
-128,233,4,26,0,5443
90,-3,2,9,0,5444
-108,137,1,17,0,5445
0,0,10,0,1,5446
0,0,9,0,,5447
-48,281,4,28,1,5448
-153,-11,3,15,1,5449
120,235,0,26,0,5450
189,386,0,42,0,5451
-108,105,7,15,1,5452
158,194,5,25,0,5453
-31,13,5,3,0,5454
-168,59,4,17,0,5455
0,0,1,0,0,5456
143,219,0,26,0,5457
108,176,0,20,0,5458
23,270,11,27,0,5459
0,0,9,0,0,5460
194,31,4,19,0,5461
108,145,9,18,0,5462
-102,169,8,19,0,5463
107,232,11,25,1,5464
54,-18,10,5,0,5465
43,-3,10,4,0,5466
-29,31,9,4,1,5467
0,0,4,0,1,5468
-153,109,1,18,1,5469
-113,197,11,22,,5470
0,0,10,0,0,5471
-125,-5,6,12,1,5472
-123,49,5,13,0,5473
125,-1,3,12,0,5474
0,0,3,0,1,5475
126,171,0,21,0,5476
0,45,8,4,0,5477
0,0,7,0,1,5478
-28,0,6,2,0,5479
-2,41,5,4,1,5480
85,-1,5,8,1,5481
-41,186,2,19,0,5482
15,22,2,2,0,5483
15,-1,2,1,0,5484
218,120,1,24,,5485
102,-8,1,10,0,5486
-223,138,0,26,1,5487
207,150,0,25,0,5488
-5,141,11,14,1,5489
64,155,10,16,1,5490
131,63,10,14,0,5491
107,94,6,14,0,5492
105,12,4,10,,5493
-105,94,4,14,1,5494
192,168,3,25,1,5495
79,150,2,16,1,5496
-133,169,1,21,0,5497
59,183,0,19,0,5498
0,0,8,0,0,5499
0,0,7,0,0,5500
-195,169,4,25,1,5501
43,69,2,8,,5502
43,252,1,25,0,5503
1,261,10,26,,5504
-169,94,7,19,1,5505
0,0,6,0,1,5506
16,48,5,5,1,5507
248,-1,2,24,1,5508
0,0,2,0,0,5509
-125,229,0,26,0,5510
0,0,4,0,0,5511
0,0,4,0,0,5512
-25,66,2,7,0,5513
-39,268,1,27,0,5514
0,0,1,0,1,5515
176,3,2,17,0,5516
-64,46,11,7,,5517
-41,63,10,7,1,5518
-166,-13,9,16,1,5519
0,0,9,0,1,5520
0,0,7,0,1,5521
148,122,5,19,,5522
-8,158,4,15,0,5523
0,0,2,0,0,5524
0,0,1,0,1,5525
0,0,10,0,1,5526
0,0,7,0,,5527
59,59,4,8,,5528
151,95,3,17,0,5529
217,160,2,26,0,5530
84,35,3,9,0,5531
-141,178,2,22,0,5532
200,72,11,21,0,5533
-110,140,6,17,1,5534
0,71,5,7,0,5535
186,95,4,20,,5536
103,155,10,18,0,5537
135,-14,9,13,0,5538
1,63,7,6,1,5539
90,174,6,19,1,5540
-174,-6,5,17,0,5541
-89,26,4,9,1,5542
59,184,2,19,0,5543
210,10,8,21,0,5544
-108,48,6,11,,5545
0,0,6,0,0,5546
189,58,4,19,1,5547
222,107,11,24,0,5548
0,0,10,0,1,5549
210,132,9,24,1,5550
140,197,9,24,0,5551
69,94,8,11,1,5552
0,0,6,0,0,5553
215,114,5,24,0,5554
0,0,4,0,0,5555
0,0,10,0,0,5556
-154,-5,9,15,1,5557
16,143,4,14,1,5558
82,235,2,24,1,5559
186,232,1,29,1,5560
140,214,1,25,0,5561
0,0,0,0,1,5562
-99,230,0,25,0,5563
-117,184,10,21,1,5564
-95,104,9,14,1,5565
0,0,4,0,0,5566
0,0,3,0,1,5567
-179,99,2,20,0,5568
0,0,1,0,0,5569
0,0,11,0,1,5570
131,210,9,24,0,5571
0,0,9,0,0,5572
107,100,4,14,0,5573
-74,61,3,9,0,5574
138,79,6,15,1,5575
158,10,5,15,,5576
6,46,5,4,,5577
0,0,3,0,0,5578
-18,10,2,2,1,5579
0,0,1,0,0,5580
0,0,0,0,1,5581
-46,220,2,22,0,5582
151,125,11,19,1,5583
0,0,10,0,0,5584
71,206,9,21,1,5585
148,115,6,18,1,5586
5,179,5,17,1,5587
-39,168,4,17,0,5588
29,237,4,23,0,5589
5,51,3,5,0,5590
-80,153,11,17,0,5591
34,28,1,4,,5592
158,140,0,21,1,5593
-158,-16,3,15,,5594
148,192,6,24,,5595
-154,186,2,24,,5596
128,212,1,24,0,5597
-84,230,11,24,0,5598
3,160,5,16,,5599
94,31,5,9,1,5600
0,0,2,0,1,5601
0,0,11,0,1,5602
6,81,10,8,0,5603
0,0,9,0,0,5604
87,120,9,14,1,5605
0,0,8,0,,5606
-23,263,4,26,0,5607
0,0,10,0,0,5608
-29,71,9,7,0,5609
77,104,7,12,0,5610
0,0,7,0,1,5611
-227,-19,4,22,0,5612
51,31,4,5,0,5613
158,209,2,26,1,5614
-39,255,2,25,1,5615
143,222,6,26,1,5616
100,235,4,25,,5617
141,255,3,29,0,5618
144,0,2,14,0,5619
51,41,9,6,0,5620
0,0,5,0,0,5621
0,0,5,0,1,5622
0,0,11,0,1,5623
-85,179,9,19,1,5624
-126,118,7,17,,5625
-95,-9,5,9,,5626
0,0,4,0,,5627
0,0,3,0,0,5628
-64,18,1,6,0,5629
0,0,0,0,0,5630
0,0,0,0,0,5631
0,0,11,0,0,5632
0,0,8,0,1,5633
-67,69,7,9,1,5634
16,15,4,2,1,5635
-135,120,3,18,1,5636
0,0,6,0,1,5637
-126,8,5,12,0,5638
0,0,4,0,1,5639
0,0,2,0,1,5640
138,215,1,25,0,5641
0,0,0,0,,5642
-41,17,10,4,0,5643
64,20,6,6,1,5644
0,0,9,0,1,5645
233,-18,8,23,0,5646
-13,5,6,1,1,5647
115,92,0,14,1,5648
0,0,11,0,1,5649
-184,12,10,18,1,5650
0,0,9,0,1,5651
0,97,9,9,1,5652
-52,56,8,7,0,5653
0,0,7,0,1,5654
0,0,5,0,1,5655
-119,109,2,16,0,5656
-31,76,0,8,0,5657
-156,56,1,16,1,5658
0,0,11,0,,5659
-130,72,10,14,0,5660
0,0,10,0,1,5661
-107,45,3,11,1,5662
-118,51,1,12,0,5663
0,0,11,0,,5664
-122,138,10,18,0,5665
-131,120,9,17,,5666
0,0,8,0,1,5667
154,51,6,16,0,5668
0,0,3,0,1,5669
-90,30,10,9,1,5670
-66,117,11,13,,5671
0,0,8,0,1,5672
-90,-6,8,9,0,5673
172,174,5,24,,5674
225,46,5,22,0,5675
79,36,4,8,0,5676
-135,92,11,16,,5677
0,0,10,0,1,5678
-238,36,7,24,1,5679
0,0,5,0,0,5680
10,276,4,27,,5681
148,207,0,25,1,5682
-223,442,0,49,,5683
-140,91,11,16,0,5684
0,0,9,0,1,5685
-2,81,8,8,1,5686
232,31,4,23,0,5687
0,0,3,0,0,5688
130,82,1,15,0,5689
128,123,11,17,0,5690
0,0,9,0,1,5691
1,229,7,22,0,5692
0,0,6,0,1,5693
0,0,0,0,1,5694
0,0,10,0,1,5695
0,0,10,0,1,5696
0,0,9,0,1,5697
31,138,9,14,1,5698
0,0,7,0,0,5699
0,0,3,0,,5700
0,0,0,0,1,5701
0,0,11,0,1,5702
161,-9,10,16,1,5703
-171,79,3,18,0,5704
0,0,3,0,1,5705
128,56,1,13,1,5706
13,68,0,6,0,5707
38,33,0,5,1,5708
-16,49,8,5,0,5709
0,0,7,0,1,5710
112,66,7,13,0,5711
0,0,7,0,1,5712
0,0,6,0,,5713
-3,63,6,6,0,5714
0,0,6,0,,5715
0,0,10,0,1,5716
57,30,2,6,1,5717
128,225,1,25,,5718
72,28,0,7,0,5719
-205,179,0,27,0,5720
-225,7,7,22,0,5721
0,0,6,0,0,5722
0,0,6,0,1,5723
0,0,3,0,1,5724
-39,104,2,11,0,5725
21,45,2,4,,5726
-180,189,1,26,1,5727
0,0,10,0,1,5728
0,0,9,0,1,5729
-36,45,7,5,1,5730
-26,43,1,5,0,5731
-95,87,1,12,0,5732
-56,186,0,19,0,5733
-105,58,0,11,0,5734
0,0,6,0,0,5735
-89,105,5,13,0,5736
-92,31,4,9,1,5737
54,235,0,24,,5738
0,0,10,0,1,5739
158,51,9,16,1,5740
-118,74,8,13,,5741
0,0,7,0,1,5742
141,53,6,15,,5743
167,176,3,24,0,5744
-34,41,2,5,0,5745
-194,191,0,27,0,5746
79,35,11,8,0,5747
0,0,11,0,1,5748
-126,8,9,12,0,5749
0,0,4,0,0,5750
228,59,4,23,0,5751
47,92,3,10,0,5752
0,0,2,0,,5753
223,68,0,23,1,5754
164,202,0,26,0,5755
3,-1,11,0,1,5756
0,12,10,1,1,5757
-166,-39,3,17,1,5758
-138,97,2,16,1,5759
54,114,1,12,0,5760
-172,-42,1,17,,5761
144,166,0,21,0,5762
-8,5,11,0,0,5763
-237,-28,11,23,1,5764
-174,181,10,25,0,5765
-222,146,8,26,0,5766
56,245,0,25,1,5767
61,12,10,6,0,5768
138,-37,9,14,1,5769
15,31,7,3,0,5770
33,7,6,3,0,5771
-51,61,9,7,1,5772
-176,-8,5,17,0,5773
233,2,0,23,1,5774
0,0,11,0,0,5775
79,15,3,8,0,5776
-176,171,1,24,0,5777
121,253,0,28,0,5778
23,66,9,6,0,5779
-235,-11,9,23,0,5780
0,0,3,0,1,5781
135,201,0,24,1,5782
-159,252,0,29,0,5783
-136,212,8,25,0,5784
0,0,7,0,1,5785
0,0,3,0,1,5786
46,45,2,6,1,5787
-103,66,0,12,0,5788
-44,38,8,5,,5789
-182,26,3,18,0,5790
-115,79,3,13,0,5791
74,66,3,9,1,5792
8,376,0,37,0,5793
161,204,10,25,0,5794
94,15,9,9,1,5795
28,46,8,5,0,5796
195,173,2,26,,5797
0,0,11,0,1,5798
-54,84,11,9,0,5799
-39,40,5,5,0,5800
238,53,2,24,0,5801
133,174,0,21,1,5802
141,38,6,14,,5803
-112,151,4,18,1,5804
64,43,8,7,0,5805
23,-1,0,2,0,5806
-20,15,0,2,1,5807
-141,212,9,25,0,5808
-112,0,8,11,1,5809
0,0,7,0,,5810
167,229,7,28,0,5811
